49964;100000;0,3879010008139855
50156;100000;0,9999258727997247
49945;100000;0,9500745571309382
50237;100000;0,5357848668571682
49924;100000;0,576389243220474
50115;100000;0,26977325543393654
50173;100000;0,948501971436096
50020;100000;0,4916679225367658
49871;100000;0,08167075437283135
50237;100000;0,6449790901566784
49923;100000;0,5880877046717667
50098;100000;0,6867026053801979
50125;100000;0,8983774540534374
49989;100000;0,4062957618768912
49734;100000;0,18022889529620906
50146;100000;0,1950931318721671
49881;100000;0,5880877046717667
50037;100000;0,04763436748466735
50144;100000;0,006305611888085441
50286;100000;0,6591959427328808
49980;100000;0,7877111721950328
50197;100000;0,9735103326127356
50013;100000;0,3567798174352217
50031;100000;0,8910621786308326
50266;100000;0,8036986474837611
49988;100000;0,07510629205627682
49778;100000;0,7858192117323126
50050;100000;0,24840803585491691
50210;100000;0,5952013589599562
50020;100000;0,6867026053801979
50172;100000;0,8296635986994865
49715;100000;0,2526924240642519
49944;100000;0,3104983601317657
50098;100000;0,23954337101211154
50240;100000;0,9500745571309382
50241;100000;0,11536133917797942
50055;100000;0,7180380008873254
50027;100000;0,9152405442836729
49801;100000;0,1142814309202342
50190;100000;0,23336483453287288
49690;100000;0,5321040966306374
50056;100000;0,5880877046717667
50059;100000;0,7285511074721545
49781;100000;0,7877111721950328
49877;100000;0,4818617289207317
49789;100000;0,03081424049717539
49704;100000;0,7285511074721545
49905;100000;0,771175819227591
49835;100000;0,02279474693605594
50061;100000;0,27878657247291205
50028;100000;0,22746718357575008
50046;100000;0,8846097331987021
49816;100000;0,19752690166636258
49860;100000;0,5357848668571682
50043;100000;0,22582002625629324
49830;100000;0,707714418294445
49952;100000;0,27878657247291205
50266;100000;0,1179104745819847
49970;100000;0,4775806120108949
50022;100000;0,15474328504961418
50064;100000;0,6867026053801979
50116;100000;0,771175819227591
49871;100000;0,5098355922414047
50048;100000;0,6515263120783973
50129;100000;0,325587761793695
50093;100000;0,7877111721950328
49651;100000;0,1000111313573435
49824;100000;0,34670552002908617
50167;100000;0,3879010008139855
49861;100000;0,13401669707912295
50105;100000;0,16164027961009253
50067;100000;0,9086130161370535
49990;100000;0,5880877046717667
50115;100000;0,707714418294445
49799;100000;0,3695285325797615
50119;100000;0,957004510540083
49960;100000;0,10208460131418257
49959;100000;0,6169638721178357
50000;100000;0,941633587433575
49914;100000;0,2582623580278041
50345;100000;0,9152405442836729
50004;100000;0,9735103326127356
50059;100000;0,8403727692799113
49979;100000;0,1142814309202342
49946;100000;0,4704878684896946
49653;100000;0,3187190736281158
50004;100000;0,5321040966306374
50045;100000;0,9152405442836729
50205;100000;0,15474328504961418
50035;100000;0,771175819227591
50053;100000;0,6169638721178357
50029;100000;0,3392281359220567
50046;100000;0,20024769058514763
49880;100000;0,771175819227591
49957;100000;0,1747191608434626
50118;100000;0,14845757221906145
50128;100000;0,8236557585890925
49898;100000;0,2994179460568508
50131;100000;0,5321040966306374
50057;100000;0,7824669397158712
49800;100000;0,01001473477168777
49742;100000;0,6591959427328807
50124;100000;0,19896768567149825
49824;100000;0,14845757221906145
50088;100000;0,3567798174352217
50031;100000;0,8329064488456474
50277;100000;0,2994179460568508
50162;100000;0,44116994665391557
49974;100000;0,035490620364851476
50142;100000;0,127560043463296
50045;100000;0,7934568283461237
49933;100000;0,33922813592205675
49990;100000;0,03135910888017194
50014;100000;0,30754244820316423
49912;100000;0,7858192117323126
49794;100000;0,18235051192866392
49938;100000;0,9086130161370535
49895;100000;0,9152405442836729
49909;100000;0,15474328504961418
49951;100000;0,7858192117323126
50012;100000;0,7180380008873254
50016;100000;0,792101150127129
50178;100000;0,7285511074721545
49957;100000;0,1048545974797603
